world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
111841.749649,3,0.9952222646203316,0.5755352061557397,0.718037932881443,111841.750054-0 111841.749244-1,228.46182918974654,-697.8690506267496,2464.7299818987212,18.837871945711488,12.544616499494373,-38.648678629056775,0.08781398571421314,-0.225339801523003,0.9703147312921503,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09550527712421734,-0.3211912890464663,0.9421862331206584
111841.75368349999,4,0.9952222646203316,0.5750982927854035,0.7188281114243567,111841.750054-0 111841.757313-1,241.57624214731646,-746.2939191497189,2625.926541673103,18.837871945711488,12.544616499494373,-38.648678629056775,0.08781398571421314,-0.225339801523003,0.9703147312921503,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0937826399048863,-0.32278495280289615,0.9418145734148005
111841.7577185,4,0.9979008212820453,0.5745383475068236,0.7197058902571483,111841.758124-0 111841.757313-1,227.5933808156812,-712.949030430725,2498.264383781646,18.837871945711488,12.544616499494373,-38.648678629056775,0.08637090091960484,-0.22768041950774984,0.9698977750500881,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0937826399048863,-0.32278495280289615,0.9418145734148005
111841.761753,4,0.9979008212820453,0.573995510600244,0.7198681896408163,111841.758124-0 111841.765382-1,250.00515127442713,-791.4281663651814,2771.3129767515047,18.837871945711488,12.544616499494373,-38.648678629056775,0.08637090091960484,-0.22768041950774984,0.9698977750500881,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09153224067004993,-0.32275301957178876,0.942046886983452
111841.7657875,4,0.9978567236613665,0.5741240345043506,0.7198822839694853,111841.766193-0 111841.765382-1,254.46172054283377,-803.7155413319277,2814.1024923461146,18.837871945711488,12.544616499494373,-38.648678629056775,0.086687695229715,-0.2276529047681923,0.9698759706510751,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09153224067004993,-0.32275301957178876,0.942046886983452
111841.769822,5,0.9978567236613665,0.5737734349411504,0.7198658803316789,111841.766193-0 111841.773451-1,273.38087142488297,-868.9139442892823,3042.763451095705,18.837871945711488,12.544616499494373,-38.648678629056775,0.086687695229715,-0.2276529047681923,0.9698759706510751,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09006080673031178,-0.32243333389340095,0.9422981461753346
111841.7738565,5,0.9987505935662049,0.5728508465161185,0.720063662111761,111841.774262-0 111841.773451-1,240.980222635213,-779.6893427453074,2728.0639905426065,18.837871945711488,12.544616499494373,-38.648678629056775,0.08439438605260358,-0.22855747223097997,0.9698654904110103,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09006080673031178,-0.32243333389340095,0.9422981461753346
111841.777891,5,0.9756724102518723,0.5729398348106878,0.720852274377964,111841.774262-0 111841.78152-1,231.97722382493623,-751.9570715629793,2621.1322361309476,18.837871945711488,12.544616499494373,-38.648678629056775,0.08439438605260358,-0.22855747223097997,0.9698654904110103,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09053889734262023,-0.3244439557122415,0.941561908569891
111841.78192549999,5,0.9756724102518723,0.5724714886054805,0.7209646497819123,111841.782331-0 111841.78152-1,218.94842332737,-716.2729711668102,2495.5610640927644,18.837871945711488,12.544616499494373,-38.648678629056775,0.08323231459698818,-0.22904269247723152,0.969851445753219,-39.62895605138834,16.38781805517936,-17.39822167601568,0.09053889734262023,-0.3244439557122415,0.941561908569891
111841.78596000001,6,0.9820742802962665,0.5723621320191907,0.7202236141889686,111841.782331-0 111841.789589-1,227.56087525081585,-743.516869112623,2599.676700014884,18.837871945711488,12.544616499494373,-38.648678629056775,0.08323231459698818,-0.22904269247723152,0.969851445753219,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08998046291727982,-0.32253513417198154,0.9422709819992623
111841.7899945,6,0.9992644076969809,0.5723892928582334,0.7205373796440085,111841.7904-0 111841.789589-1,229.27643675690408,-749.7875318133788,2617.6747254279835,18.837871945711488,12.544616499494373,-38.648678629056775,0.08327749428688756,-0.22977145459077739,0.969675171178749,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08998046291727982,-0.32253513417198154,0.9422709819992623
111841.794029,6,0.9992644076969809,0.5721704739633442,0.7203225088779526,111841.7904-0 111841.797658-1,240.19032774691325,-787.9456479062845,2753.787853637743,18.837871945711488,12.544616499494373,-38.648678629056775,0.08327749428688756,-0.22977145459077739,0.969675171178749,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08903143737258262,-0.32183203772223407,0.9426014760517438
111841.802098,7,0.9994331466615108,0.5712099538486919,0.7204419283593554,111841.806538-0 111841.797658-1,212.53672201222952,-710.3806629610691,2481.591342692166,18.837871945711488,12.544616499494373,-38.648678629056775,0.08090364690138677,-0.2305050277684433,0.9697020326324606,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08903143737258262,-0.32183203772223407,0.9426014760517438
111841.80530050001,7,0.9973450977191656,0.5709019743378724,0.7210222389497771,111841.806538-0 111841.804063-1,220.88801577669028,-744.5724332140139,2593.9576041468363,18.837871945711488,12.544616499494373,-38.648678629056775,0.08090364690138677,-0.2305050277684433,0.9697020326324606,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08781162075100934,-0.32301428327721426,0.9423114623414004
111841.809335,7,0.9921851106464976,0.5706182363298256,0.7211731904042755,111841.806538-0 111841.812132-1,231.7685814566983,-786.0514544507032,2736.59408209935,18.837871945711488,12.544616499494373,-38.648678629056775,0.08090364690138677,-0.2305050277684433,0.9697020326324606,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08663448613308393,-0.32315985255484586,0.9423705086160044
111841.8133695,7,0.9868450846018642,0.5703704518650949,0.7213734987379303,111841.814607-0 111841.812132-1,224.85489309859534,-766.946798936603,2667.623445212281,18.837871945711488,12.544616499494373,-38.648678629056775,0.08027995069724149,-0.23109437559346988,0.9696135926672611,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08663448613308393,-0.32315985255484586,0.9423705086160044
111841.817404,8,0.9868450846018642,0.5703379000360681,0.7216645633203793,111841.814607-0 111841.820201-1,224.39443957871194,-766.8461079208557,2663.6016085990123,18.837871945711488,12.544616499494373,-38.648678629056775,0.08027995069724149,-0.23109437559346988,0.9696135926672611,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08653697905499051,-0.3238503049501209,0.9421424155825646
111841.82143849999,8,0.9987294085940248,0.5697248301732697,0.7215884477423224,111841.822676-0 111841.820201-1,207.28517511859985,-716.6621428036085,2490.374061802898,18.837871945711488,12.544616499494373,-38.648678629056775,0.07877918557366459,-0.23119983655218884,0.969711542417946,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08653697905499051,-0.3238503049501209,0.9421424155825646
111841.825473,8,0.9986487269307425,0.5694992154809938,0.7215022819371318,111841.822676-0 111841.82827-1,216.15487647498838,-750.367107016988,2608.634670329101,18.837871945711488,12.544616499494373,-38.648678629056775,0.07877918557366459,-0.23119983655218884,0.969711542417946,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08557018603318695,-0.32345877249066,0.9423651976601647
111841.82950749999,8,0.9923973636400285,0.5692487243423604,0.7215713356964093,111841.830745-0 111841.82827-1,209.52094968267758,-731.1719209210706,2541.1462035617405,18.837871945711488,12.544616499494373,-38.648678629056775,0.07815937558122667,-0.2314795857782717,0.9696949589312471,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08557018603318695,-0.32345877249066,0.9423651976601647
111841.83354200001,8,0.9923973636400285,0.5691924495349486,0.7218734289281936,111841.830745-0 111841.836339-1,209.90820362878355,-734.3207988568149,2548.4533487568874,18.837871945711488,12.544616499494373,-38.648678629056775,0.07815937558122667,-0.2314795857782717,0.9696949589312471,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08537404541249308,-0.32415716294148467,0.942142986007768
111841.8375765,9,0.9977955553920421,0.568548105389092,0.7218343241087365,111841.838814-0 111841.836339-1,193.76367532424882,-686.5018851452619,2383.1215768542743,18.837871945711488,12.544616499494373,-38.648678629056775,0.07658265167526408,-0.23168607412840025,0.9697714475675983,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08537404541249308,-0.32415716294148467,0.942142986007768
111841.84161100001,9,0.9977955553920421,0.5682327006204244,0.7226090379096614,111841.838814-0 111841.844408-1,200.22910387495733,-716.3772246754563,2477.8194821063853,18.837871945711488,12.544616499494373,-38.648678629056775,0.07658265167526408,-0.23168607412840025,0.9697714475675983,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08414547784080753,-0.32581116788845776,0.9416828667009407
111841.8456455,9,0.9970285703728947,0.5678641332280165,0.7223652813441144,111841.846883-0 111841.844408-1,190.85157030126112,-687.2167503773769,2379.802203994435,18.837871945711488,12.544616499494373,-38.648678629056775,0.07569791843182458,-0.23128041947513872,0.9699377262033337,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08414547784080753,-0.32581116788845776,0.9416828667009407
111841.84968,9,0.9970285703728947,0.5675653187368594,0.7222979665843514,111841.846883-0 111841.852477-1,201.04192757131028,-728.1291342038593,2522.3703580985966,18.837871945711488,12.544616499494373,-38.648678629056775,0.07569791843182458,-0.23128041947513872,0.9699377262033337,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08286571267351112,-0.3254079839571701,0.9419357290388986
111841.8537145,10,0.9645300270161851,0.5665689610523306,0.7228456415621876,111841.854952-0 111841.852477-1,179.26347543873473,-664.3920641814327,2295.88342766598,18.837871945711488,12.544616499494373,-38.648678629056775,0.07322255545871525,-0.2330328235983894,0.9697082862891592,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08286571267351112,-0.3254079839571701,0.9419357290388986
111841.85774899999,10,0.9645300270161851,0.5664256240855512,0.722579016636566,111841.854952-0 111841.860546-1,184.62021122704465,-685.499747584367,2371.8477041667493,18.837871945711488,12.544616499494373,-38.648678629056775,0.07322255545871525,-0.2330328235983894,0.9697082862891592,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08221596889711989,-0.32463859930915145,0.9422580932509415
111841.8617835,10,0.9985858950662588,0.5661067520726,0.7226727105888654,111841.863021-0 111841.860546-1,177.94037466011042,-665.4243668160593,2301.4492860111195,18.837871945711488,12.544616499494373,-38.648678629056775,0.07243730668180155,-0.2334005491864703,0.9696788232400154,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08221596889711989,-0.32463859930915145,0.9422580932509415
111841.86581799999,10,0.9985564843954261,0.5659479514628816,0.7226322316419271,111841.863021-0 111841.868615-1,182.69306093900428,-685.3760714493858,2370.950102981802,18.837871945711488,12.544616499494373,-38.648678629056775,0.07243730668180155,-0.2334005491864703,0.9696788232400154,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08153235092137409,-0.32441245713169187,0.9423953700072024
111841.8698525,11,0.9985564843954261,0.565262443213473,0.7225967191024939,111841.87109-0 111841.868615-1,168.49935928007977,-641.3527234942256,2219.1987831434253,18.837871945711488,12.544616499494373,-38.648678629056775,0.07076847989480423,-0.23363163016524413,0.9697464017152679,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08153235092137409,-0.32441245713169187,0.9423953700072024
111841.873887,11,0.9547883250162106,0.5649233697170011,0.7224962112006983,111841.87109-0 111841.876684-1,178.09698271820517,-682.5642305195986,2363.0081980082796,18.837871945711488,12.544616499494373,-38.648678629056775,0.07076847989480423,-0.23363163016524413,0.9697464017152679,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08006714291740279,-0.3238939957713131,0.9426992797962332
111841.87792150001,11,0.9547883250162106,0.5641858689846829,0.7218477419468885,111841.879159-0 111841.876684-1,162.20456334837036,-629.9515214291043,2187.7445927435824,18.837871945711488,12.544616499494373,-38.648678629056775,0.06902099322231613,-0.232441421219511,0.9701582799708816,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08006714291740279,-0.3238939957713131,0.9426992797962332
111841.881956,11,0.9989580246451979,0.5642371170242508,0.7222338523896564,111841.879159-0 111841.884753-1,159.5560399280264,-620.022226359339,2149.3154214157057,18.837871945711488,12.544616499494373,-38.648678629056775,0.06902099322231613,-0.232441421219511,0.9701582799708816,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08034464143040189,-0.3248839903714555,0.9423349358873099
111841.88599050001,12,0.9375844565443467,0.5640923748636555,0.7220500039644859,111841.887228-0 111841.884753-1,156.7044338508734,-610.3915895389848,2117.8060520184717,18.837871945711488,12.544616499494373,-38.648678629056775,0.06868282829504654,-0.23207456668240944,0.9702700987851607,-39.62895605138834,16.38781805517936,-17.39822167601568,0.08034464143040189,-0.3248839903714555,0.9423349358873099
111841.890025,12,0.9375844565443467,0.5637611873028903,0.7216603094864152,111841.887228-0 111841.892822-1,166.10391706788727,-650.6485048375474,2261.733922159128,18.837871945711488,12.544616499494373,-38.648678629056775,0.06868282829504654,-0.23207456668240944,0.9702700987851607,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07886559837623641,-0.3236590335463335,0.9428812477701588
111841.89405949999,12,0.9288386459307179,0.563247181591011,0.7217405872908214,111841.895297-0 111841.892822-1,156.73450867600093,-621.2665029508729,2158.8933532776064,18.837871945711488,12.544616499494373,-38.648678629056775,0.06742781224009793,-0.23250088362695714,0.9702560637528624,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07886559837623641,-0.3236590335463335,0.9428812477701588
111841.898094,12,0.9288386459307179,0.5629133653313965,0.7224234498035403,111841.895297-0 111841.900891-1,162.12142855410593,-649.4349841665527,2249.5709252536144,18.837871945711488,12.544616499494373,-38.648678629056775,0.06742781224009793,-0.23250088362695714,0.9702560637528624,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07753461675929109,-0.3250680728872028,0.9425068334995721
111841.90212849999,13,0.9925648565565959,0.5625000751059404,0.7222606493413588,111841.903366-0 111841.900891-1,154.33589218012787,-623.64563851547,2161.9963494199087,18.837871945711488,12.544616499494373,-38.648678629056775,0.06643681621533862,-0.23230661462454322,0.9703709529107174,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07753461675929109,-0.3250680728872028,0.9425068334995721
111841.906163,13,0.9925648565565959,0.5625733486165474,0.7215973284286954,111841.903366-0 111841.90896-1,155.06072188192866,-623.6966191502537,2168.9628880818086,18.837871945711488,12.544616499494373,-38.648678629056775,0.06643681621533862,-0.23230661462454322,0.9703709529107174,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07774834583146685,-0.3234968603184899,0.9430296793232703
111841.9101975,13,0.9931642551883704,0.5622475094904362,0.7217394882803699,111841.911435-0 111841.90896-1,149.71842183252562,-607.1053240350177,2109.9127229380256,18.837871945711488,12.544616499494373,-38.648678629056775,0.06563593160822098,-0.2327916825489799,0.9703092069118671,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07774834583146685,-0.3234968603184899,0.9430296793232703
111841.91423200001,13,0.9931642551883704,0.5621436677154842,0.7213646494934427,111841.911435-0 111841.917029-1,153.29249269724733,-622.0550028652731,2165.7396506948444,18.837871945711488,12.544616499494373,-38.648678629056775,0.06563593160822098,-0.2327916825489799,0.9703092069118671,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07724339577789516,-0.3224907448221256,0.9434156969823908
111841.9182665,14,0.9993531257701179,0.5620718548793479,0.7213089607274676,111841.919504-0 111841.917029-1,151.96314259882217,-617.5315107734725,2150.5750789982944,18.837871945711488,12.544616499494373,-38.648678629056775,0.06546599175245371,-0.23269357265640417,0.9703442199386088,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07724339577789516,-0.3224907448221256,0.9434156969823908
111841.92230100001,14,0.9987059266932168,0.5620362385487973,0.7215425558408979,111841.919504-0 111841.925098-1,151.93097868053633,-618.548343371219,2151.7367078948905,18.837871945711488,12.544616499494373,-38.648678629056775,0.06546599175245371,-0.23269357265640417,0.9703442199386088,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07712586286538697,-0.3230362175704053,0.9432386778621175
111841.9263355,14,0.9987059266932168,0.5619124463822494,0.7212580210206714,111841.927573-0 111841.925098-1,149.38833927267325,-609.1751234921853,2122.0213808570666,18.837871945711488,12.544616499494373,-38.648678629056775,0.06518734216568792,-0.23208010656899208,0.9705098838014476,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07712586286538697,-0.3230362175704053,0.9432386778621175
111841.93036999999,14,0.9993005818831651,0.5621774649018517,0.7217942282140745,111841.927573-0 111841.933167-1,142.29102541078873,-578.0587027924079,2008.458186983069,18.837871945711488,12.544616499494373,-38.648678629056775,0.06518734216568792,-0.23208010656899208,0.9705098838014476,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0783502259539964,-0.32456915368055106,0.9426113231719895
111841.934405,14,0.998726887358953,0.5621765076651213,0.7222952574385963,111841.935643-0 111841.933167-1,142.98342317782567,-582.1701541985799,2017.9495091916497,18.837871945711488,12.544616499494373,-38.648678629056775,0.06514736618253616,-0.23326046318323262,0.9702295486095148,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0783502259539964,-0.32456915368055106,0.9426113231719895
111841.9384395,15,0.998726887358953,0.5615934754574898,0.7229661185874028,111841.935643-0 111841.941236-1,152.93658869023625,-633.0442376302898,2187.4759629914092,18.837871945711488,12.544616499494373,-38.648678629056775,0.06514736618253616,-0.23326046318323262,0.9702295486095148,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07594138785125916,-0.3257469045005778,0.9424021751988458
111841.942474,15,0.9955926233801977,0.5606943181789704,0.7228219629347103,111841.943712-0 111841.941236-1,138.1785389013226,-583.8601435079456,2019.0755679024371,18.837871945711488,12.544616499494373,-38.648678629056775,0.06298219412117718,-0.23333087875607667,0.9703555761897801,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07594138785125916,-0.3257469045005778,0.9424021751988458
111841.9465085,15,0.9740143058278535,0.5605756964481008,0.7223265596090053,111841.943712-0 111841.949305-1,142.0056727503424,-600.4237651717605,2081.246946384552,18.837871945711488,12.544616499494373,-38.648678629056775,0.06298219412117718,-0.23333087875607667,0.9703555761897801,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0753506290432551,-0.32443374035186573,0.942902450322452
111841.950543,15,0.9740143058278535,0.5607229012159477,0.7219093126930539,111841.951781-0 111841.949305-1,143.7278199319944,-604.4581472805594,2099.344090463046,18.837871945711488,12.544616499494373,-38.648678629056775,0.0633698704556542,-0.23228024248374687,0.9705823759321648,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0753506290432551,-0.32443374035186573,0.942902450322452
111841.9545775,16,0.9960270369297826,0.560893436568656,0.7218525788651254,111841.951781-0 111841.957374-1,140.5355524386848,-588.4913047951509,2044.4047483613922,18.837871945711488,12.544616499494373,-38.648678629056775,0.0633698704556542,-0.23228024248374687,0.9705823759321648,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0760787616266839,-0.3244331945136178,0.9428441675733266
111841.958612,16,0.9970265607557928,0.5607704272683997,0.7217179361778516,111841.95985-0 111841.957374-1,138.48682062994803,-581.2657203380097,2020.6171028459726,18.837871945711488,12.544616499494373,-38.648678629056775,0.06308265916363412,-0.23201956738349627,0.9706634321246581,-39.62895605138834,16.38781805517936,-17.39822167601568,0.0760787616266839,-0.3244331945136178,0.9428441675733266
111841.9626465,16,0.9970265607557928,0.5610536379760175,0.7215051391882,111841.95985-0 111841.965443-1,134.00853455325233,-558.1743998880149,1942.2513338733256,18.837871945711488,12.544616499494373,-38.648678629056775,0.06308265916363412,-0.23201956738349627,0.9706634321246581,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07726868419288922,-0.32414124796751453,0.9428478147660745
111841.96668099999,16,0.9957679608655756,0.5612543268133324,0.7213505876007416,111841.967919-0 111841.965443-1,136.66517147858252,-566.1621239233566,1971.4522247992431,18.837871945711488,12.544616499494373,-38.648678629056775,0.06357935892583823,-0.23156348107783425,0.9707399339419882,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07726868419288922,-0.32414124796751453,0.9428478147660745
111841.9707155,17,0.9957679608655756,0.5610890406225917,0.7209055176756572,111841.967919-0 111841.973512-1,141.084773629467,-585.5992032040301,2043.4858817837985,18.837871945711488,12.544616499494373,-38.648678629056775,0.06357935892583823,-0.23156348107783425,0.9707399339419882,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07648578198486382,-0.32291273398160886,0.9433330755288328
111841.97475,17,0.9986775062778984,0.5610340229512303,0.720817625205779,111841.975988-0 111841.973512-1,140.12179361263702,-582.1326611829579,2032.2497792082636,18.837871945711488,12.544616499494373,-38.648678629056775,0.06345292168503182,-0.23138189928997666,0.9707915035735515,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07648578198486382,-0.32291273398160886,0.9433330755288328
111841.97878450001,17,0.9986775062778984,0.5608127335230131,0.7206979919297583,111841.975988-0 111841.981581-1,144.89213213862118,-604.7997337345648,2112.6301646378934,18.837871945711488,12.544616499494373,-38.648678629056775,0.06345292168503182,-0.23138189928997666,0.9707915035735515,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07551082660335125,-0.3224368921690579,0.9435743561765748
111841.982819,17,0.998014872594221,0.5605943872289796,0.7203639483148512,111841.984057-0 111841.981581-1,140.94677220321552,-590.5273001983626,2066.103958330905,18.837871945711488,12.544616499494373,-38.648678629056775,0.06295002358948329,-0.2306960384752878,0.9709874522165015,-39.62895605138834,16.38781805517936,-17.39822167601568,0.07551082660335125,-0.3224368921690579,0.9435743561765748
111841.9868535,18,0.998014872594221,0.5559577524411983,0.7199022499139638,111841.984057-0 111841.98965-1,531.2538780203403,-2498.351161587804,8764.12552145822,18.837871945711488,12.544616499494373,-38.648678629056775,0.06295002358948329,-0.2306960384752878,0.9709874522165015,-39.62895605138834,16.38781805517936,-17.39822167601568,0.05519613701689377,-0.31738177571134923,0.946690126126138
111841.990888,18,0.9996998005432609,0.5519215236784231,0.7188986382047861,111841.992126-0 111841.98965-1,189.8441512285802,-997.0829920781914,3515.726786462428,18.837871945711488,12.544616499494373,-38.648678629056775,0.05323694050722817,-0.2302157774371461,0.9716823163896937,-39.62895605138834,16.38781805517936,-17.39822167601568,0.05519613701689377,-0.31738177571134923,0.946690126126138
