id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
10,821381.59358,996.5244999621063,526,585,0.42764456189610445,0.3902980349090147,2.423503614410502,0.7672293790897087,gaze,,,,821381.59358 821381.5895455 821382.4771385 821382.481173 821382.4852074999 821382.489242 821382.4932765 821382.497891 821382.5013455 821382.50538 821382.5094145 821382.513449 821382.5174835 821382.5215179999 821382.5255525 821382.529587 821382.5336215 821382.537656 821382.5416905 821382.545725 821382.5497595 821382.5537940001 821382.5578285 821382.561863 821382.5658975 821382.569932 821382.5739665 821382.578001 821382.5820355 821382.58607 821382.5901045
11,821382.5941389999,145.24250011891127,586,594,0.42712614939835186,0.3868648611086858,2.583310874240322,0.7407801888502917,gaze,,,,821382.5941389999 821382.5981735 821382.602208 821382.6062425 821382.610277 821382.6143115 821382.618346 821382.6223805 821382.6264150001 821382.6304495 821382.634484 821382.6385185 821382.642553 821382.6465875 821382.650622 821382.6546565 821382.658691 821382.6627255 821382.6667599999 821382.670795 821382.6748295 821382.678864 821382.683478 821382.6909675 821382.691547 821382.6950020001 821382.6990365 821382.703071 821382.7071055 821382.71114 821382.7151745 821382.719209 821382.7232435 821382.727278 821382.7313125 821382.735347 821382.7393815
12,821383.594698,996.5244999621063,645,705,0.33680390575470004,0.52006999675228,0.825148061262251,0.8609880863563733,gaze,,,,821383.594698 821383.5987325 821383.602767 821383.6068015 821383.610836 821383.6148705 821383.618905 821383.6229395 821383.626974 821383.6310085 821383.635043 821383.639078 821383.6431125 821383.647147 821383.6511814999 821383.655216 821383.6592505 821383.663285 821383.6673195 821383.671354 821383.6753885 821383.679423 821383.6834575001 821383.687492 821383.6915265 821383.695561 821383.6995955 821383.70363 821383.7076645 821383.711699 821383.7157335 821383.719768 821383.7238024999 821383.727837 821383.731872 821383.7359065 821383.739941 821383.7439755 821383.74801 821383.7520445 821383.756079 821383.7601135001 821383.764148 821383.7681825 821383.772217 821383.7762515 821383.780286 821383.7843205 821383.788355 821383.7923895 821383.7964240001 821383.8004585 821383.804493 821383.8085275 821383.812562 821383.8165965 821383.820631 821383.8246655 821383.8287 821383.8327345 821383.836769 821383.8408035 821383.844838 821383.8488725 821383.852907 821383.8569415 821383.860976 821383.8650105 821383.869045 821383.8730795 821383.877114 821383.8811485 821383.885183 821383.8892175 821383.893252 821383.8972865 821383.901321 821383.9053555 821383.90939 821383.9134245 821383.917459 821383.9214935 821383.925528 821383.9295625 821383.933597 821383.9376315 821383.941666 821383.9457005 821383.949735 821383.9537695 821383.957804 821383.961839 821383.9658735 821383.969908 821383.9739425 821383.977977 821383.9820115 821383.986046 821383.9900805 821383.994115 821383.9981495 821384.002184 821384.0062185 821384.010253 821384.0142875 821384.018322 821384.0223565 821384.026391 821384.0304255 821384.03446 821384.0384945 821384.042529 821384.0465635 821384.050598 821384.0546325 821384.058667 821384.062702 821384.0667365 821384.070771 821384.0748055 821384.07884 821384.0828745 821384.0869090001 821384.0909435 821384.094978 821384.0990125 821384.103047 821384.1070815 821384.111116 821384.1151505 821384.119185 821384.1232195001 821384.127254 821384.1312885 821384.135323 821384.1393575 821384.143392 821384.1474265 821384.151461 821384.1554955 821384.1595300001 821384.1635645 821384.167599 821384.1716335 821384.175668 821384.1797025 821384.183737 821384.1877715 821384.191806 821384.1958405001 821384.199875 821384.2039095 821384.207944 821384.2119785 821384.216013 821384.2200475 821384.224082 821384.2281165 821384.2321510001 821384.2361855 821384.24022 821384.2442545 821384.248289 821384.2523235 821384.256358 821384.2603925 821384.264427 821384.2684615001 821384.272496 821384.2765305 821384.280565 821384.2846 821384.2886345 821384.292669 821384.2967035 821384.300738 821384.3047725 821384.308807 821384.3128415 821384.316876 821384.3209105 821384.324945 821384.3289795 821384.333014 821384.3370485 821384.341083 821384.3451175 821384.349152 821384.3531865 821384.357221 821384.3612555 821384.36529 821384.3693245 821384.373359 821384.3773935 821384.381428 821384.385463 821384.3894975 821384.393532 821384.3975665 821384.401601 821384.4056355 821384.40967 821384.4137045 821384.4177389999 821384.4217735 821384.425808 821384.4298425 821384.433877 821384.4379115 821384.441946 821384.4459805 821384.450015 821384.4540494999 821384.458084 821384.4621185 821384.466153 821384.4701875 821384.474222 821384.481711 821384.482291 821384.4863255 821384.4903599999 821384.4943945 821384.498429 821384.5024635 821384.506498 821384.5105325 821384.514567 821384.5186015 821384.522636 821384.5266704999 821384.530705 821384.5347395 821384.538774 821384.5428085 821384.546843 821384.5508775 821384.554912 821384.5589465 821384.5629809999 821384.5670155 821384.57105 821384.5750845 821384.579119 821384.5831535 821384.587188 821384.5912225
13,821384.595257,996.5250000823289,705,764,0.3353587730459197,0.5224400169453196,0.6649626449469143,0.86068633105096,gaze,,,,821384.595257 821384.599292 821384.6033265 821384.607361 821384.6113955 821384.61543 821384.6194645 821384.623499 821384.6275335 821384.635023 821384.6356025 821384.639637 821384.6436715 821384.647706 821384.6517405 821384.655775 821384.6598095 821384.663844 821384.6678785 821384.671913 821384.6759475 821384.679982 821384.6840165 821384.688051 821384.6920855 821384.69612 821384.7001545 821384.704189 821384.708224 821384.7122585 821384.716293 821384.7203275 821384.724362 821384.7283965 821384.732431 821384.7364655 821384.7405 821384.7445345 821384.748569 821384.7526035 821384.756638 821384.7606725 821384.764707 821384.7687415 821384.772776 821384.7768105 821384.780845 821384.7848795 821384.788914 821384.7929485 821384.796983 821384.8010175 821384.805052 821384.8090865 821384.813121 821384.8171555 821384.82119 821384.8252245 821384.829259 821384.8332935 821384.837328 821384.8413625 821384.845397 821384.8494315 821384.853466 821384.8575005 821384.861535 821384.8655695 821384.869604 821384.8736385 821384.877673 821384.8817075 821384.885742 821384.8897765 821384.893811 821384.8978455 821384.90188 821384.909369 821384.909949 821384.9139835 821384.918018 821384.9220525 821384.9260869999 821384.930122 821384.9341565 821384.938191 821384.9422255 821384.94626 821384.9502945 821384.954329 821384.9583635 821384.962398 821384.9664324999 821384.970467 821384.9745015 821384.978536 821384.9825705 821384.986605 821384.9906395 821384.994674 821384.9987085001 821385.002743 821385.0067775 821385.010812 821385.0148465 821385.018881 821385.0229155 821385.02695 821385.030985 821385.0350195 821385.039054 821385.0430885 821385.047123 821385.0511575 821385.055192 821385.0592265 821385.063261 821385.0672955 821385.07133 821385.0753645 821385.079399 821385.0834335 821385.087468 821385.0915025 821385.095537 821385.0995715 821385.103606 821385.1076405 821385.111675 821385.1157095 821385.119744 821385.1237785 821385.127813 821385.1318475 821385.135882 821385.1399165 821385.143951 821385.1479855 821385.15202 821385.1560545 821385.160089 821385.1641235 821385.168158 821385.175647 821385.1762270001 821385.1802615 821385.184296 821385.1883305 821385.192365 821385.1963995 821385.200434 821385.2044685 821385.208503 821385.2125375 821385.216572 821385.2206065 821385.224641 821385.2286755 821385.23271 821385.2367445 821385.240779 821385.2448135 821385.248848 821385.252883 821385.2569174999 821385.260952 821385.2649865 821385.269021 821385.2730555 821385.27709 821385.2811245 821385.285159 821385.2891935001 821385.293228 821385.2972625 821385.301297 821385.3053315 821385.309366 821385.3134005 821385.317435 821385.3214695 821385.325504 821385.3295384999 821385.333573 821385.3376075 821385.341642 821385.345677 821385.3497115 821385.353746 821385.3577805 821385.361815 821385.3658495 821385.369884 821385.3739185 821385.377953 821385.3819875 821385.386022 821385.3900565 821385.394091 821385.3981255 821385.40216 821385.4061945 821385.410229 821385.4142635 821385.418298 821385.4223325 821385.426367 821385.4304015 821385.434436 821385.4384705 821385.442505 821385.4465395 821385.450574 821385.4546085 821385.458643 821385.4626775 821385.466712 821385.4707465 821385.474781 821385.4788155 821385.48285 821385.4868845 821385.490919 821385.4949535 821385.498988 821385.5030225 821385.507057 821385.5110915 821385.515126 821385.5191605 821385.523195 821385.5272295 821385.531264 821385.5352985 821385.539333 821385.5433675 821385.547402 821385.5514365 821385.555471 821385.5595055 821385.56354 821385.5675745 821385.571609 821385.575644 821385.5796785 821385.5837129999 821385.5877475 821385.591782
14,821385.5958165,605.1765000447631,764,800,0.3206435661036641,0.5168195395469345,2.9222973136860317,0.8507302237135553,gaze,,,,821385.5958165 821385.599851 821385.6038855 821385.60792 821385.6119545 821385.615989 821385.6200234999 821385.624058 821385.6280925 821385.632127 821385.6361615 821385.640196 821385.6442305 821385.648265 821385.6522995 821385.659789 821385.6603685 821385.664403 821385.6684375 821385.672472 821385.676507 821385.6805415 821385.684576 821385.6886105 821385.6926450001 821385.6966795 821385.700714 821385.7047485 821385.708783 821385.7128175 821385.716852 821385.7208865 821385.724921 821385.7289555001 821385.73299 821385.7370245 821385.741059 821385.7450935 821385.749128 821385.7531625 821385.757197 821385.7612315 821385.7652660001 821385.7693005 821385.773335 821385.7773695 821385.781404 821385.7854385 821385.789473 821385.7935075 821385.797542 821385.8015765001 821385.805611 821385.8096455 821385.81368 821385.8177145 821385.821749 821385.8257835 821385.829818 821385.8338525 821385.8378870001 821385.8419215 821385.845956 821385.8499905 821385.854025 821385.8580595 821385.862094 821385.8661285 821385.870163 821385.8741975001 821385.878232 821385.8822665 821385.886301 821385.89379 821385.8943705 821385.898405 821385.9024395 821385.906474 821385.9105085 821385.914543 821385.9185775 821385.922612 821385.9266465 821385.930681 821385.9347155 821385.93875 821385.9427845 821385.946819 821385.9508535 821385.954888 821385.9589225 821385.962957 821385.9669915 821385.971026 821385.9750605 821385.979095 821385.9831295 821385.990619 821385.9911985 821385.995233 821385.999268 821386.0033025 821386.007337 821386.0113715 821386.015406 821386.0194405 821386.0234749999 821386.0275095 821386.031544 821386.0355785 821386.039613 821386.0436475 821386.047682 821386.0517165 821386.0557510001 821386.0597855 821386.06382 821386.0678545 821386.071889 821386.0759235 821386.079958 821386.0839925 821386.088027 821386.0920615 821386.0960959999 821386.1001305 821386.104165 821386.1081995 821386.112234 821386.1162685 821386.120303 821386.1243375 821386.1283720001 821386.1324065 821386.136441 821386.1404755 821386.14451 821386.1485445 821386.152579 821386.1566135 821386.160648 821386.1646825 821386.1687169999 821386.1727515 821386.176786 821386.184275 821386.184855 821386.1888895 821386.192924 821386.1969585 821386.2009930001
15,821386.592341,209.79450002778322,824,836,0.2952917068906104,0.48208152214710065,2.9947996746588803,0.8459996035806805,gaze,,,,821386.592341 821386.5883065 821386.584272 821386.5802375 821386.576203 821386.5721684999 821386.571589 821386.5640995 821386.560065 821386.5560305 821386.551996 821386.5479615 821386.543927 821386.539892 821386.5358575 821386.5318229999 821386.5277885 821386.523754 821386.5197195 821386.515685 821386.5116505 821386.507616 821386.5035815 821386.499547 821386.498967 821386.491478 821386.4874435 821386.483409 821386.4793745 821386.47534 821386.4713055 821386.467271 821386.4632365 821386.4592019999 821386.4551675 821386.451133 821386.450553 821386.443064 821386.4390295 821386.434995 821386.4309605 821386.426926 821386.4228914999 821386.418857 821386.4148225 821386.410788 821386.4067535 821386.402719 821386.3986845 821386.39465 821386.3906155 821386.3865809999 821386.3825465 821386.378512 821386.3744775 821386.370443 821386.3664085 821386.362374 821386.3583395 821386.354305 821386.3502704999 821386.346236 821386.3422015 821386.338167 821386.3341325 821386.330098 821386.3260635 821386.322029 821386.317994 821386.3139595 821386.309925 821386.3058905 821386.301856 821386.2978215 821386.293787 821386.2897525 821386.285718 821386.2816835 821386.277649 821386.2736145 821386.273035 821386.2655455 821386.261511 821386.2574765 821386.253442 821386.2494075 821386.245373 821386.2413385 821386.237304 821386.2332695 821386.229235 821386.2252005 821386.221166 821386.2171315 821386.213097 821386.209062 821386.2050275 821386.5963755 821386.60041 821386.6044445001 821386.608479 821386.6125135 821386.616548 821386.6205825 821386.624617 821386.6286515 821386.632686 821386.6367205 821386.6407550001 821386.64479 821386.6488245 821386.652859 821386.6568935 821386.660928 821386.6649625 821386.668997 821386.6730315 821386.677066 821386.684555 821386.685135 821386.6891695 821386.693204 821386.6972385 821386.701273 821386.7053075 821386.709342 821386.716831 821386.717411 821386.7214455 821386.72548 821386.7295145 821386.733549 821386.7375835 821386.741618 821386.7456525 821386.749687 821386.7537215 821386.757756 821386.7617905 821386.765825 821386.7698595 821386.773894 821386.7779285 821386.781963 821386.7859975 821386.790032 821386.7940665 821386.798101 821386.8021355
16,821387.5929,100.86299991235137,883,889,0.5460760628851555,0.5515684194694891,2.9595784947064723,0.9229107454142824,gaze,,,,821387.5929 821387.5969345 821387.600969 821387.6050035 821387.609038 821387.613073 821387.6171075 821387.621142 821387.6251765001 821387.629211 821387.6332455 821387.63728 821387.6413145 821387.645349 821387.6493835 821387.653418 821387.6574525 821387.6614870001 821387.6655215 821387.669556 821387.6735905 821387.677625 821387.6816595 821387.685694 821387.6897285 821387.693763
17,821388.589425,185.5869999853894,943,954,0.5764053265285696,0.5688869180875934,2.943543303850226,0.9656399051679919,gaze,,,,821388.589425 821388.5853905 821388.581356 821388.5773215 821388.573287 821388.569252 821388.5652175 821388.561183 821388.5571485 821388.553114 821388.5490795 821388.545045 821388.5410104999 821388.536976 821388.5329415 821388.528907 821388.5248725 821388.520838 821388.5168035 821388.512769 821388.5087345 821388.5047 821388.5006655001 821388.496631 821388.4925965 821388.488562 821388.4845275 821388.480493 821388.476458 821388.4724235 821388.468389 821388.4643544999 821388.46032 821388.4562855 821388.452251 821388.4482165 821388.444182 821388.4401475 821388.436113 821388.4320785 821388.428044 821388.4240095 821388.419975 821388.4159405 821388.411906 821388.4078715 821388.403837 821388.3998025 821388.395768 821388.3917335 821388.387699 821388.3836645 821388.37963 821388.3755955 821388.371561 821388.3675265 821388.363492 821388.3594575 821388.355423 821388.3513885 821388.347354 821388.3433195 821388.339285 821388.3352505 821388.331216 821388.3271815 821388.323147 821388.3191125 821388.315078 821388.3110435 821388.307009 821388.3029745 821388.29894 821388.2949055 821388.290871 821388.2868365 821388.282802 821388.2787675 821388.274733 821388.2706985 821388.266664 821388.2626295 821388.258595 821388.25456 821388.2505255 821388.246491 821388.2424565 821388.238422 821388.2343875 821388.230353 821388.2263185 821388.222284 821388.2182495 821388.214215 821388.2101805 821388.206146 821388.2021115 821388.198077 821388.1940425 821388.190008 821388.1859735 821388.181939 821388.1779045 821388.17387 821388.1698355 821388.165801 821388.1617665 821388.157732 821388.153697 821388.1496625 821388.145628 821388.1415935 821388.1375589999 821388.1335245 821388.12949 821388.1254555 821388.121421 821388.1173865 821388.113352 821388.1093175 821388.105283 821388.1012484999 821388.097214 821388.0931795 821388.089145 821388.0851105 821388.081076 821388.0770415 821388.073007 821388.0689725 821388.0649379999 821388.0609035 821388.056869 821388.0528345 821388.0488 821388.0447655 821388.040731 821388.0366965 821388.032662 821388.0286274999 821388.024593 821388.0205585 821388.016524 821388.0124895 821388.008455 821388.0044205 821388.000386 821387.9963515 821387.9923169999 821387.9882825 821387.984248 821387.9802135 821387.976179 821387.9721445 821387.96811 821387.9640755 821387.960041 821387.9560064999 821387.951972 821387.9479375 821387.943903 821387.9398685 821387.935834 821387.931799 821387.9277645 821387.92373 821387.9196955 821387.915661 821387.9116265 821387.907592 821387.9035575 821387.899523 821387.8954885 821387.891454 821387.8874195 821387.883385 821387.8793505 821387.875316 821387.8712815 821387.867247 821387.8632125 821387.859178 821387.8551435 821387.851109 821387.8470745 821387.84304 821387.8390055 821387.834971 821387.8309365 821387.826902 821387.822867 821387.8188325 821387.814798 821387.8107635 821387.8067290001 821387.8026945 821387.79866 821387.7946255 821387.790591 821387.7865565 821387.782522 821387.7784875 821387.774453 821387.7704185001 821387.766384 821387.7623495 821387.758315 821387.7542805 821387.750246 821387.7462115 821387.742177 821387.7381425 821387.7341080001 821387.7300735 821387.726039 821387.7220045 821387.71797 821387.7139355 821387.709901 821387.7058665 821387.701832 821387.6977975001 821388.5934595 821388.597494 821388.6015285 821388.605563 821388.6095975 821388.613632 821388.6176665 821388.621701 821388.6257355 821388.62977 821388.6338045 821388.637839 821388.6418735 821388.645908 821388.6499425 821388.653977 821388.6580115 821388.662046 821388.6660805 821388.670115 821388.6741495 821388.678184 821388.6822185 821388.686253 821388.6902875 821388.694322 821388.6983565 821388.702391 821388.7064255 821388.71046 821388.7144945 821388.718529 821388.7225635 821388.726598 821388.7306325 821388.734667 821388.7387015 821388.742736 821388.7467705 821388.750805 821388.7548395 821388.758874 821388.7629085 821388.766943 821388.7709775 821388.775012
18,821389.134084,552.7279999805614,975,1008,0.5442234034215863,0.5638145082702902,3.002361633047696,0.9436692312373764,gaze,,,,821389.134084 821389.1300495 821389.126015 821389.12198 821389.1179455 821389.113911 821389.1098765 821389.105842 821389.1018075 821389.097773 821389.0937385 821389.089704 821389.0856695 821389.081635 821389.0776005 821389.073566 821389.0695315 821389.065497 821389.0614625 821389.057428 821389.0533935 821389.049359 821389.0453245 821389.04129 821389.0372555 821389.033221 821389.0291865 821389.025152 821389.0211175 821389.017083 821389.0130485 821389.009014 821389.0049795 821389.000945 821388.9969105 821388.992876 821388.9888415 821388.984807 821388.9807725 821388.976738 821388.9727035 821388.968669 821388.9646345 821388.9606 821388.9565655 821388.952531 821388.9484965 821388.944462 821388.9404275 821388.936393 821388.9323585 821388.928324 821388.9242895 821388.920255 821388.9162205 821388.912186 821388.9081515 821388.904117 821388.900082 821388.8960475 821388.892013 821388.8879785 821388.883944 821388.8799095 821388.875875 821388.8718405 821388.867806 821388.8637715001 821388.859737 821388.8557025 821388.851668 821388.8476335 821388.843599 821388.8395645 821388.83553 821388.8314954999 821388.827461 821388.8234265 821388.819392 821388.8153575 821388.811323 821388.8072885 821388.803254 821388.799219 821388.7951845 821388.79115 821388.7871155 821388.783081 821388.7790465 821389.589984 821389.5940185 821389.5980529999 821389.6020875 821389.606122 821389.6101565 821389.614191 821389.6182255 821389.62226 821389.6262945 821389.6303290001 821389.6343635 821389.638398 821389.6424325 821389.646467 821389.6505015 821389.654536 821389.6585705 821389.662605 821389.6666395 821389.6706739999 821389.6747085 821389.678743 821389.6827775 821389.686812
19,821390.1306085,157.34599996358156,1034,1044,0.580041892748661,0.5688825265126535,2.5355770988910873,0.9665663009366336,gaze,,,,821390.1306085 821390.126574 821390.1225395 821390.118505 821390.1144705 821390.110436 821390.1064015001 821390.102367 821390.0983325 821390.094298 821390.090263 821390.0862285 821390.082194 821390.0781595 821390.074125 821390.0700904999 821390.066056 821390.0620215 821390.057987 821390.0539525 821390.049918 821390.0458835 821390.041849 821390.0378145 821390.0337799999 821390.0297455 821390.025711 821390.0216765 821390.017642 821390.0136075 821390.009573 821390.0055385 821390.001504 821389.9974694999 821389.993435 821389.9894005 821389.985366 821389.9813315 821389.977297 821389.9732625 821389.969228 821389.9651935 821389.9611589999 821389.9571245 821389.95309 821389.9490555 821389.945021 821389.9409865 821389.936952 821389.9329175 821389.928883 821389.9248484999 821389.920814 821389.9167795 821389.912745 821389.9087105 821389.904676 821389.9006415 821389.896607 821389.8925725 821389.8885379999 821389.8845035 821389.880469 821389.8764345 821389.8724 821389.868365 821389.8643305 821389.860296 821389.8562615 821389.852227 821389.8481925 821389.844158 821389.8401235 821389.836089 821389.8320545 821389.82802 821389.8239855 821389.819951 821389.8159165 821389.811882 821389.8078475 821389.803813 821389.7997785 821389.795744 821389.7917095 821389.787675 821389.7836405 821389.779606 821389.7755715 821389.771537 821389.767502 821389.7634675 821389.759433 821389.7553985 821389.751364 821389.7473295 821389.7432949999 821389.7392605 821389.735226 821389.7311915 821389.727157 821389.7231225 821389.719088 821389.7150535 821389.711019 821389.7069845 821389.7029500001 821389.6989155 821389.694881 821389.6908465 821390.134643 821390.1386775 821390.1427120001 821390.1467465 821390.150781 821390.1548155 821390.15885 821390.1628845 821390.166919 821390.1709535 821390.174988 821390.1790225001 821390.183057 821390.187092 821390.1911265 821390.195161 821390.1991955 821390.20323 821390.2072645 821390.211299 821390.2153335 821390.219368 821390.2234025 821390.227437 821390.2314715 821390.235506 821390.2395405 821390.243575 821390.2476095 821390.251644 821390.2556785 821390.259713 821390.2637475 821390.267782 821390.2718165 821390.275851 821390.2798855 821390.28392 821390.2879545
20,821391.1311675,104.89750001579523,1094,1100,0.6326655211946618,0.4361789004460281,1.0574941853424236,0.8074918873327128,gaze,,,,821391.1311675 821391.135202 821391.1392365 821391.143271 821391.1473055 821391.15134 821391.1553745 821391.159409 821391.1634440001 821391.1674785 821391.171513 821391.1755475 821391.179582 821391.1836165 821391.187651 821391.1916855 821391.19572 821391.1997545001 821391.203789 821391.2078235 821391.211858 821391.2158925 821391.219927 821391.2239615 821391.227996 821391.2320305 821391.2360650001
21,821392.131727,573.4800000209361,1153,1188,0.40235027615607893,0.3936058305416223,2.7896532365454396,0.7122397802944618,gaze,,,,821392.131727 821392.1357615 821392.139796 821392.1438305 821392.147865 821392.1518995 821392.155934 821392.1599685 821392.164003 821392.1680375 821392.172072 821392.1761065 821392.180141 821392.1841755 821392.18821 821392.1922445 821392.196279 821392.203768 821392.204348 821392.2083825 821392.212417 821392.2164515 821392.220486 821392.2245205 821392.228555 821392.236044 821392.236624 821392.2406585 821392.244693 821392.2487275 821392.252762 821392.2567965 821392.260831 821392.2648655 821392.2689 821392.2729345 821392.276969 821392.284458 821392.285038 821392.2890725 821392.293107 821392.2971415 821392.301176 821392.3052105 821392.309245 821392.3132795 821392.317314 821392.3213485 821392.325383 821392.3294175 821392.333452 821392.3374865 821392.341521 821392.3455555 821392.34959 821392.353625 821392.3576595 821392.365149 821392.3657285001 821392.369763 821392.3737975 821392.377832 821392.3818665 821392.385901 821392.3899355 821392.39397 821392.3980045 821392.402039 821392.4060734999 821392.410108 821392.4141425 821392.418177 821392.4222115 821392.426246 821392.4302805 821392.434315 821392.4383495001 821392.442384 821392.4464185 821392.450453 821392.454488 821392.4585225 821392.462557 821392.4665915 821392.470626 821392.4746605 821392.478695 821392.4827295 821392.486764 821392.4907985 821392.495413 821392.4988675 821392.502902 821392.5069365 821392.510971 821392.5150055 821392.51904 821392.5230745 821392.527109 821392.5311435 821392.535758 821392.5432470001 821392.543827 821392.5472815 821392.551316 821392.5553505 821392.559385 821392.5634195 821392.568034 821392.575523 821392.576103 821392.5795575 821392.583592 821392.5876265 821392.591661 821392.5956955 821392.59973 821392.6037645 821392.607799 821392.6118335 821392.615868 821392.6199025 821392.623937 821392.6279715 821392.632006 821392.6360405 821392.640075 821392.6441095 821392.648144 821392.6521785 821392.656213 821392.6602475 821392.664282 821392.668317 821392.6723515 821392.676386 821392.6804205 821392.684455 821392.6884895 821392.692524 821392.6965584999 821392.700593 821392.705207
22,821393.1322860001,117.0004999730736,1213,1220,0.47802482911281685,0.4690053388133665,1.3474101438613837,0.7532880469925277,gaze,,,,821393.1322860001 821393.1363205 821393.140355 821393.147844 821393.148424 821393.1524585 821393.156493 821393.1605275 821393.164562 821393.1685965 821393.1726309999 821393.1766655 821393.1807 821393.1847345 821393.188769 821393.1928035 821393.196838 821393.2008725 821393.2049070001 821393.2089415 821393.212976 821393.2170105 821393.221045 821393.2250795 821393.229114 821393.2331485 821393.237183 821393.2412175 821393.2452519999 821393.2492865
23,821394.157632,156.76599997095764,1274,1283,0.4401433833303825,0.4128532948852993,2.933851026600591,0.5997261162596956,gaze,,,,821394.157632 821394.1610864999 821394.164541 821394.165701 821394.17261 821394.180679 821394.181259 821394.1852935 821394.189328 821394.196817 821394.2014315 821394.204886 821394.205466 821394.2095005 821394.214115 821394.2175695 821394.221024 821394.229093 821394.237162 821394.245231 821394.245811 821394.2498455001 821394.2533 821394.25388 821394.2579145001 821394.261369 821394.261949 821394.262529 821394.270018 821394.2740525 821394.278087 821394.285577 821394.293646 821394.2942255 821394.2982600001 821394.301715 821394.3022944999 821394.306329 821394.310943 821394.314398
24,821395.3714405,117.0004999730736,1346,1353,0.881800770663597,0.5668779468515539,2.659339848187344,0.8577692034622617,gaze,,,,821395.3714405 821395.375475 821395.3795095 821395.383544 821395.3875785 821395.391613 821395.3956475 821395.399682 821395.4037165 821395.407751 821395.4117855 821395.41582 821395.4198545 821395.423889 821395.4279235 821395.431958 821395.4359925 821395.440027 821395.4440615 821395.448096 821395.4521305 821395.456165 821395.4601995 821395.464234 821395.4682685 821395.472303 821395.4763375 821395.480372 821395.4844065 821395.488441
25,821396.3719995,520.4520000843331,1406,1437,0.4584243180271082,0.4738446350358045,2.9904683356343935,0.8256386682255447,gaze,,,,821396.3719995 821396.376034 821396.383523 821396.3841029999 821396.3881375 821396.392172 821396.3962065 821396.400241 821396.40773 821396.40831 821396.4123445 821396.4163790001 821396.4204135 821396.424448 821396.4284825 821396.432517 821396.4365515 821396.440586 821396.4446205 821396.448655 821396.4526895001 821396.456724 821396.4607585 821396.464793 821396.4688275 821396.472862 821396.4768965 821396.480931 821396.4849655 821396.4890000001 821396.4930345 821396.497069 821396.5011035 821396.505138 821396.5091725 821396.513207 821396.5172415 821396.521276 821396.5253105001 821396.529345 821396.5333795 821396.537414 821396.5414485 821396.545483 821396.549518 821396.5535525 821396.557587 821396.5616215 821396.565656 821396.5696905 821396.573725 821396.5777595 821396.581794 821396.5858285 821396.589863 821396.5938975 821396.597932 821396.6019665 821396.606001 821396.6100355 821396.61407 821396.6181045 821396.622139 821396.6261735 821396.630208 821396.6342425 821396.638277 821396.642312 821396.6463465 821396.650381 821396.6544155 821396.65845 821396.6624845 821396.666519 821396.6705535 821396.6745879999 821396.6786225 821396.682657 821396.6866915 821396.690726 821396.6947605 821396.698795 821396.7028295 821396.7068640001 821396.7108985 821396.714933 821396.7189675 821396.723002 821396.7270365 821396.731071 821396.7351055 821396.73914 821396.7431745 821396.7472089999 821396.7512435 821396.755278 821396.7593125 821396.763347 821396.7673815 821396.771416 821396.7754505 821396.7794850001 821396.7835195 821396.787554 821396.7915885 821396.795623 821396.7996575 821396.803692 821396.8077265 821396.811761 821396.8157955 821396.8198299999 821396.8238645 821396.827899 821396.8319335 821396.835968 821396.8400025 821396.844037 821396.8480715 821396.8521060001 821396.8561405 821396.860175 821396.8642095 821396.868244 821396.872279 821396.8763135 821396.880348 821396.8843825 821396.888417 821396.8924515
